5, -18, 996
5, -18, 996
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
6, -18, 995
6, -18, 995
5, -18, 996
5, -18, 996
5, -18, 996
5, -18, 996
5, -18, 995
5, -18, 995
5, -18, 995
6, -19, 995
5, -18, 995
5, -18, 995
4, -18, 996
6, -18, 995
6, -18, 995
6, -19, 995
6, -18, 995
5, -18, 996
5, -18, 996
6, -18, 995
5, -18, 995
5, -18, 995
5, -18, 996
5, -18, 995
5, -18, 995
5, -19, 995
5, -19, 994
5, -19, 994
5, -19, 994
5, -18, 995
5, -19, 994
5, -19, 994
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -19, 994
5, -19, 994
5, -18, 995
6, -18, 995
6, -18, 995
6, -19, 994
5, -18, 995
5, -18, 995
5, -19, 994
5, -18, 994
6, -18, 994
6, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 995
5, -19, 995
5, -19, 995
5, -18, 994
6, -19, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
6, -18, 994
6, -18, 994
6, -18, 994
5, -18, 993
6, -18, 994
5, -18, 995
5, -18, 995
5, -19, 995
5, -18, 994
5, -18, 994
5, -18, 995
5, -18, 994
5, -18, 994
5, -19, 993
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
6, -19, 995
6, -18, 994
6, -18, 994
6, -18, 994
6, -18, 994
6, -19, 994
6, -19, 994
5, -19, 994
5, -18, 994
5, -18, 994
5, -19, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -19, 994
5, -18, 993
5, -18, 993
5, -19, 994
5, -18, 994
5, -18, 994
6, -18, 994
6, -18, 993
5, -18, 994
5, -18, 994
5, -18, 993
5, -19, 994
5, -19, 994
6, -19, 993
5, -18, 994
5, -18, 994
4, -19, 994
6, -18, 993
5, -18, 995
5, -18, 995
5, -18, 994
6, -18, 994
6, -18, 994
5, -18, 995
5, -18, 994
5, -18, 994
5, -19, 994
5, -18, 994
5, -18, 995
5, -18, 995
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 995
5, -19, 993
5, -19, 993
5, -18, 994
6, -18, 995
5, -19, 994
5, -19, 994
6, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 993
5, -18, 993
5, -18, 994
6, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 995
5, -18, 995
6, -18, 994
4, -18, 993
4, -18, 993
5, -18, 995
5, -18, 995
5, -19, 995
5, -19, 995
5, -18, 995
5, -18, 994
5, -18, 994
5, -19, 994
6, -19, 994
6, -19, 994
5, -18, 995
5, -18, 995
5, -19, 994
5, -19, 994
5, -19, 995
5, -18, 995
5, -18, 995
5, -19, 994
6, -18, 995
6, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -19, 995
5, -19, 995
5, -19, 994
5, -18, 994
5, -18, 994
6, -18, 994
5, -18, 994
5, -18, 995
5, -18, 995
6, -18, 995
5, -19, 994
5, -19, 994
5, -18, 995
5, -19, 995
5, -19, 995
5, -18, 995
5, -18, 995
5, -19, 995
5, -19, 995
5, -19, 995
5, -18, 996
5, -18, 996
5, -18, 994
5, -18, 994
5, -18, 995
5, -18, 995
5, -18, 994
5, -18, 996
5, -18, 996
5, -18, 995
5, -18, 995
5, -18, 995
5, -19, 994
5, -18, 996
6, -19, 995
6, -19, 995
5, -19, 994
5, -18, 996
5, -18, 996
6, -18, 994
6, -18, 995
6, -18, 995
5, -18, 995
6, -18, 995
5, -18, 995
5, -18, 995
6, -18, 995
5, -18, 996
5, -18, 996
6, -19, 996
5, -18, 995
5, -18, 995
5, -19, 995
6, -19, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -19, 995
5, -19, 995
5, -19, 995
5, -18, 995
5, -19, 995
5, -18, 996
5, -18, 996
5, -19, 994
6, -18, 994
6, -18, 994
6, -18, 996
6, -18, 995
6, -18, 995
5, -18, 995
6, -18, 995
5, -19, 995
5, -19, 995
5, -19, 995
5, -19, 995
5, -19, 995
5, -19, 995
6, -18, 995
6, -18, 995
6, -18, 996
6, -18, 995
5, -19, 995
5, -19, 995
5, -18, 996
6, -18, 995
6, -18, 995
6, -19, 995
5, -18, 994
5, -18, 994
5, -18, 995
5, -19, 995
5, -19, 994
5, -19, 994
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
6, -18, 995
6, -18, 995
6, -18, 995
4, -18, 994
6, -18, 995
6, -18, 995
5, -19, 993
5, -18, 996
5, -18, 996
5, -19, 994
6, -19, 995
6, -19, 995
5, -18, 996
5, -18, 995
5, -18, 994
5, -18, 994
6, -19, 995
5, -18, 994
5, -18, 994
5, -18, 995
6, -19, 994
6, -19, 993
5, -19, 993
5, -19, 994
5, -18, 995
5, -18, 995
5, -19, 995
6, -19, 995
6, -19, 995
5, -19, 995
5, -19, 995
5, -19, 994
5, -19, 994
6, -18, 994
5, -19, 995
5, -19, 995
6, -19, 994
5, -18, 994
5, -18, 994
5, -19, 995
6, -19, 994
6, -18, 994
6, -18, 994
6, -18, 994
5, -19, 995
5, -19, 995
5, -19, 994
-,-,-
7, -15, 995
7, -15, 995
4, -22, 990
6, -19, 994
6, -19, 994
5, -18, 996
5, -19, 994
5, -19, 995
5, -19, 995
5, -18, 995
5, -19, 995
5, -19, 995
6, -19, 994
5, -19, 994
5, -18, 995
5, -18, 995
5, -18, 995
5, -19, 994
5, -19, 994
5, -19, 995
5, -19, 995
5, -19, 995
5, -19, 994
5, -18, 994
5, -18, 995
5, -18, 995
5, -19, 994
5, -19, 994
5, -19, 994
5, -18, 995
5, -18, 995
5, -18, 995
5, -19, 995
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 995
5, -18, 995
5, -18, 995
5, -18, 993
6, -19, 993
6, -19, 993
5, -18, 996
5, -19, 993
6, -19, 993
6, -19, 993
5, -18, 995
5, -19, 994
5, -19, 994
5, -19, 994
4, -18, 994
4, -18, 994
5, -19, 994
5, -19, 994
5, -18, 994
5, -18, 994
5, -19, 995
5, -19, 995
5, -19, 995
6, -19, 993
5, -19, 995
5, -19, 995
5, -18, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -18, 994
5, -18, 994
5, -19, 993
5, -18, 994
5, -18, 994
5, -19, 994
6, -19, 993
4, -18, 995
4, -18, 995
5, -19, 993
6, -18, 994
6, -18, 994
5, -19, 995
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 993
5, -19, 993
5, -19, 994
5, -19, 994
5, -19, 994
5, -18, 995
5, -19, 994
5, -19, 994
5, -19, 994
6, -19, 994
5, -19, 994
5, -19, 994
5, -18, 996
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 995
5, -19, 994
5, -18, 994
5, -18, 994
5, -19, 994
5, -19, 995
5, -19, 995
5, -19, 994
5, -18, 995
5, -18, 995
5, -18, 995
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 995
5, -18, 995
5, -18, 995
5, -19, 994
5, -19, 995
6, -18, 995
6, -18, 995
5, -18, 995
5, -19, 995
5, -19, 995
5, -18, 995
5, -19, 995
5, -19, 995
6, -18, 995
5, -19, 995
5, -19, 994
5, -19, 994
5, -19, 995
5, -19, 995
5, -19, 995
4, -19, 996
5, -19, 995
5, -19, 995
5, -19, 995
6, -19, 994
5, -19, 995
5, -19, 995
4, -18, 994
5, -18, 995
5, -18, 995
5, -19, 995
5, -19, 994
5, -19, 994
5, -19, 994
6, -19, 995
5, -19, 994
5, -19, 994
5, -19, 994
5, -18, 994
5, -18, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -18, 995
5, -19, 995
6, -20, 994
6, -20, 994
5, -19, 994
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -19, 995
5, -19, 994
5, -18, 995
5, -18, 995
5, -18, 994
5, -19, 994
5, -19, 994
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 994
6, -19, 994
6, -19, 994
5, -19, 994
5, -18, 995
5, -18, 995
5, -19, 994
5, -19, 995
5, -19, 995
5, -19, 994
5, -18, 994
5, -18, 994
5, -18, 994
6, -19, 995
5, -18, 994
5, -18, 994
5, -19, 994
5, -19, 993
5, -19, 993
5, -19, 994
5, -18, 995
5, -19, 994
5, -19, 994
5, -19, 995
5, -19, 994
5, -19, 994
5, -18, 994
5, -19, 994
5, -19, 995
5, -18, 995
5, -19, 994
5, -19, 994
5, -19, 994
5, -18, 994
5, -18, 993
5, -18, 993
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -18, 995
5, -19, 993
5, -19, 993
5, -19, 993
5, -18, 995
6, -18, 994
6, -18, 994
5, -19, 993
5, -19, 994
5, -19, 994
5, -19, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 994
6, -19, 993
6, -19, 993
5, -19, 995
5, -18, 994
6, -19, 994
6, -19, 994
6, -18, 994
5, -18, 994
5, -18, 994
6, -19, 994
6, -18, 994
6, -18, 994
5, -18, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -19, 995
5, -19, 995
5, -19, 994
6, -19, 994
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 994
5, -18, 994
5, -19, 994
5, -18, 994
5, -18, 994
6, -18, 994
5, -18, 995
5, -19, 995
5, -19, 995
5, -18, 994
5, -18, 995
5, -18, 995
6, -18, 994
6, -19, 994
6, -19, 994
6, -19, 995
5, -18, 995
5, -19, 994
5, -19, 994
5, -19, 994
5, -18, 995
5, -18, 995
5, -19, 994
5, -18, 994
5, -18, 994
6, -18, 994
5, -19, 995
5, -18, 995
5, -18, 995
6, -18, 995
5, -18, 995
5, -18, 995
6, -18, 995
5, -18, 994
5, -18, 994
6, -18, 994
5, -18, 995
5, -19, 994
5, -19, 994
6, -19, 994
5, -19, 995
5, -19, 995
5, -18, 994
5, -19, 994
5, -19, 995
5, -19, 995
5, -19, 995
5, -18, 994
5, -18, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 995
5, -18, 994
6, -19, 994
6, -19, 994
5, -19, 995
5, -18, 994
5, -18, 994
6, -18, 994
5, -18, 994
5, -18, 994
6, -18, 994
6, -19, 994
5, -19, 994
5, -19, 994
5, -18, 994
5, -19, 993
5, -19, 993
5, -19, 995
5, -18, 994
5, -18, 994
6, -19, 994
6, -19, 994
5, -19, 994
5, -19, 994
5, -18, 994
5, -19, 995
5, -19, 995
5, -18, 994
5, -18, 994
5, -18, 994
5, -19, 994
5, -19, 995
5, -19, 994
5, -19, 994
5, -18, 995
5, -18, 994
5, -18, 994
6, -19, 994
5, -19, 994
5, -19, 994
5, -19, 995
5, -19, 995
5, -19, 994
5, -19, 994
5, -19, 995
5, -18, 995
5, -18, 995
6, -18, 994
5, -19, 995
5, -19, 995
5, -19, 995
5, -18, 994
5, -19, 995
5, -19, 995
5, -18, 995
5, -19, 994
5, -19, 994
5, -18, 995
5, -19, 995
5, -19, 995
5, -18, 995
4, -19, 994
5, -19, 995
5, -19, 995
5, -18, 994
5, -19, 994
5, -19, 994
5, -18, 995
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 995
5, -19, 995
5, -19, 994
5, -18, 994
5, -18, 994
5, -19, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -19, 993
5, -19, 995
5, -19, 995
5, -18, 995
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 995
5, -19, 995
5, -18, 995
5, -19, 994
5, -19, 994
5, -19, 994
5, -18, 995
5, -19, 994
5, -19, 994
5, -19, 993
5, -18, 995
6, -19, 995
6, -19, 995
6, -19, 994
6, -19, 994
6, -19, 994
6, -19, 994
6, -18, 993
6, -18, 993
5, -19, 995
5, -18, 995
5, -19, 994
5, -19, 994
6, -18, 994
6, -18, 995
6, -18, 995
5, -19, 994
5, -18, 995
5, -18, 995
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -19, 994
5, -19, 994
5, -18, 994
5, -18, 995
5, -18, 995
5, -19, 994
5, -18, 994
5, -19, 994
5, -19, 994
5, -18, 994
5, -18, 996
5, -18, 996
5, -19, 995
5, -18, 993
5, -18, 993
5, -19, 995
5, -19, 995
5, -19, 995
5, -19, 995
5, -19, 995
6, -19, 995
6, -19, 995
6, -19, 995
5, -19, 994
5, -19, 994
5, -19, 994
5, -18, 994
5, -19, 995
5, -19, 995
5, -19, 994
5, -19, 994
5, -19, 994
4, -18, 995
5, -18, 994
5, -18, 994
5, -19, 994
6, -19, 995
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 995
5, -19, 995
5, -18, 994
5, -18, 994
5, -18, 994
7, -18, 994
5, -18, 995
5, -18, 995
5, -18, 995
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 995
5, -18, 994
5, -18, 994
6, -19, 995
5, -19, 995
5, -19, 994
5, -19, 994
5, -19, 995
5, -18, 995
5, -18, 995
6, -19, 993
5, -19, 994
5, -19, 994
5, -19, 994
6, -19, 994
5, -19, 993
5, -19, 993
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 994
4, -19, 995
4, -19, 995
5, -19, 994
5, -19, 994
5, -19, 994
6, -19, 994
5, -19, 994
5, -19, 994
5, -18, 994
5, -19, 994
6, -19, 994
6, -19, 994
5, -18, 995
5, -19, 994
5, -19, 994
5, -19, 993
5, -19, 995
5, -19, 995
5, -18, 995
5, -19, 994
5, -18, 994
5, -18, 994
5, -19, 994
5, -19, 993
5, -19, 993
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 996
5, -20, 993
-,-,-
6, -19, 994
8, -19, 992
4, -17, 998
4, -17, 998
5, -21, 991
5, -18, 995
6, -18, 994
6, -18, 994
6, -18, 994
6, -18, 994
6, -18, 994
5, -18, 994
6, -19, 994
6, -19, 994
5, -18, 995
6, -19, 993
5, -18, 994
5, -18, 994
4, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
6, -18, 993
5, -18, 994
5, -18, 994
5, -18, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -17, 993
5, -18, 994
5, -18, 994
5, -18, 994
6, -18, 994
6, -18, 994
5, -18, 994
6, -19, 993
4, -18, 994
4, -18, 994
5, -18, 994
5, -18, 993
5, -18, 993
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
6, -18, 994
5, -18, 993
5, -18, 993
6, -18, 994
5, -19, 996
5, -19, 994
5, -19, 994
5, -18, 994
6, -19, 994
6, -19, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 995
5, -18, 995
5, -18, 994
5, -18, 994
6, -19, 995
5, -18, 995
5, -18, 995
6, -19, 994
6, -18, 993
6, -18, 993
5, -19, 995
6, -18, 995
5, -18, 993
5, -18, 993
5, -18, 994
6, -18, 995
6, -18, 995
5, -18, 994
5, -19, 994
5, -19, 994
5, -18, 994
5, -18, 995
6, -18, 994
6, -18, 994
5, -19, 995
5, -18, 995
5, -18, 995
6, -18, 994
6, -19, 994
6, -19, 994
5, -18, 995
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 995
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
6, -18, 994
5, -18, 995
5, -18, 995
5, -19, 994
5, -18, 994
5, -18, 994
6, -19, 995
5, -18, 993
5, -18, 993
5, -19, 994
5, -19, 995
5, -18, 994
5, -18, 994
6, -18, 994
5, -18, 994
5, -18, 994
6, -18, 995
5, -19, 994
5, -19, 994
5, -19, 995
5, -18, 995
5, -18, 994
5, -18, 994
5, -19, 995
5, -18, 995
5, -18, 995
5, -19, 994
5, -18, 995
5, -18, 995
5, -18, 995
6, -19, 995
5, -18, 994
5, -18, 994
5, -18, 994
5, -19, 995
5, -19, 995
5, -19, 995
5, -18, 994
5, -18, 995
5, -18, 995
5, -19, 995
6, -18, 994
6, -18, 994
5, -18, 994
5, -19, 995
5, -19, 995
5, -18, 995
5, -18, 994
5, -18, 995
5, -18, 995
5, -18, 995
5, -19, 994
5, -19, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -19, 995
5, -18, 994
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 994
5, -18, 994
6, -18, 994
5, -19, 994
5, -19, 994
5, -18, 994
6, -19, 994
5, -19, 994
5, -19, 994
6, -18, 995
5, -18, 994
5, -18, 994
5, -19, 995
6, -19, 994
6, -19, 994
6, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -19, 994
5, -18, 994
5, -18, 994
5, -19, 994
5, -18, 994
5, -18, 994
5, -18, 994
6, -19, 994
6, -18, 994
6, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 995
5, -18, 994
5, -18, 994
5, -19, 995
6, -18, 995
5, -18, 994
5, -18, 994
5, -18, 994
6, -19, 995
6, -19, 995
6, -18, 994
5, -18, 995
5, -18, 995
5, -19, 994
5, -18, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -19, 994
5, -18, 994
6, -18, 995
6, -18, 995
5, -18, 994
5, -18, 993
5, -18, 993
5, -18, 994
5, -18, 995
5, -18, 995
5, -18, 994
6, -19, 994
5, -18, 994
5, -18, 994
6, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 995
5, -18, 995
5, -18, 994
5, -18, 995
5, -19, 994
5, -19, 994
5, -18, 994
6, -18, 994
6, -18, 994
5, -18, 995
5, -18, 994
5, -19, 994
5, -19, 994
6, -18, 994
5, -18, 994
5, -18, 994
6, -19, 994
6, -19, 993
6, -19, 993
5, -18, 994
5, -19, 994
4, -18, 994
4, -18, 994
5, -18, 994
5, -19, 994
5, -19, 994
5, -19, 994
5, -18, 994
5, -18, 994
5, -18, 994
6, -19, 994
6, -18, 994
6, -18, 994
5, -18, 995
6, -19, 993
6, -19, 993
5, -18, 995
6, -18, 995
6, -18, 995
5, -18, 994
-,-,-
10, -15, 999
0, -22, 979
0, -22, 979
6, -20, 992
5, -18, 990
5, -18, 990
5, -18, 989
5, -19, 991
5, -19, 991
5, -18, 992
5, -18, 990
5, -18, 991
5, -18, 991
5, -19, 990
5, -18, 991
5, -18, 991
6, -19, 991
6, -19, 991
6, -19, 991
6, -18, 991
5, -18, 992
5, -18, 992
5, -18, 992
5, -19, 992
6, -18, 992
6, -18, 992
5, -18, 993
5, -19, 992
5, -19, 992
6, -18, 991
5, -18, 993
5, -19, 992
5, -19, 992
5, -18, 992
5, -19, 992
5, -19, 992
6, -18, 992
6, -18, 992
6, -18, 992
5, -18, 992
5, -18, 991
6, -18, 992
6, -18, 992
5, -19, 991
5, -18, 992
5, -18, 992
5, -18, 992
6, -18, 992
6, -18, 992
6, -19, 992
5, -19, 992
6, -18, 992
6, -18, 992
5, -18, 992
6, -18, 993
6, -18, 993
5, -19, 993
6, -19, 992
6, -19, 992
5, -19, 993
5, -18, 993
5, -19, 992
5, -19, 992
5, -18, 993
5, -18, 993
5, -18, 993
6, -18, 993
5, -18, 993
6, -18, 992
6, -18, 992
5, -18, 993
5, -19, 993
5, -19, 993
5, -17, 994
6, -18, 994
6, -18, 994
6, -18, 993
5, -18, 993
6, -18, 994
6, -18, 994
6, -18, 993
6, -18, 993
6, -18, 993
5, -18, 993
5, -18, 993
5, -18, 993
6, -18, 993
5, -18, 994
6, -18, 992
6, -18, 992
5, -18, 993
6, -18, 994
6, -18, 994
6, -19, 993
5, -18, 993
5, -18, 993
5, -18, 994
5, -18, 993
5, -18, 993
5, -18, 993
5, -19, 993
6, -18, 993
6, -18, 993
5, -18, 994
5, -18, 993
5, -18, 993
5, -18, 993
5, -18, 994
5, -18, 993
5, -18, 993
6, -18, 994
6, -19, 994
6, -19, 994
6, -18, 993
5, -18, 993
5, -18, 993
5, -18, 994
5, -18, 993
5, -18, 993
5, -18, 993
5, -18, 993
5, -18, 994
5, -18, 994
5, -18, 993
5, -18, 993
5, -18, 993
6, -18, 993
5, -18, 993
6, -18, 993
6, -18, 993
5, -18, 994
6, -17, 993
6, -17, 993
5, -18, 993
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 993
5, -18, 993
6, -18, 994
6, -18, 993
6, -18, 993
6, -18, 993
5, -18, 994
5, -18, 994
5, -18, 994
5, -17, 994
5, -18, 994
5, -18, 994
5, -17, 994
5, -18, 994
5, -18, 994
6, -18, 993
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 995
5, -18, 995
5, -18, 994
5, -17, 994
5, -17, 994
5, -18, 993
5, -19, 994
5, -19, 994
5, -18, 995
6, -18, 994
6, -18, 995
6, -18, 995
5, -18, 995
5, -17, 994
5, -17, 994
5, -18, 994
6, -18, 994
6, -18, 994
6, -18, 994
5, -18, 994
5, -18, 995
5, -18, 995
6, -18, 994
6, -18, 994
6, -18, 994
5, -17, 995
5, -18, 994
6, -18, 994
6, -18, 994
6, -18, 994
5, -18, 995
5, -18, 995
5, -17, 994
5, -18, 994
5, -18, 994
6, -18, 994
5, -17, 995
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 995
5, -18, 995
6, -18, 994
5, -17, 994
5, -17, 994
5, -18, 994
5, -17, 995
6, -18, 995
6, -18, 995
5, -18, 994
5, -18, 994
5, -18, 994
6, -18, 995
5, -18, 995
5, -18, 995
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 995
6, -18, 994
6, -18, 994
5, -18, 994
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 994
5, -18, 994
5, -17, 994
6, -18, 995
6, -18, 995
5, -18, 994
5, -18, 995
5, -18, 995
5, -18, 995
6, -18, 995
5, -18, 995
5, -18, 995
6, -18, 995
5, -18, 995
5, -18, 995
5, -18, 994
6, -17, 995
6, -17, 995
6, -18, 994
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 995
5, -17, 995
5, -17, 995
6, -18, 994
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
5, -18, 995
6, -18, 994
6, -18, 994
5, -18, 994
6, -18, 994
6, -18, 995
6, -18, 995
5, -18, 995
5, -18, 994
5, -18, 994
6, -18, 995
5, -18, 995
5, -18, 995
6, -17, 994
5, -18, 995
5, -17, 995
5, -17, 995
5, -18, 995
